BR;UF ;Tipo de trecho;Código;Local de Início;Local de Fim;km inicial;km final;Extensão;Superfície Federal;Obras;Federal Coincidente;Administração;Ato legal;Estadual Coincidente;Superfície Est. Coincidente;Jurisdição;Superfície;Unidade Local
267;SP;Eixo Principal;267BSP0570;ENTR BR-364(A) (SÃO CARLOS);ENTR SP-318;146,8;154,5;7,7;PLA;;"267BSP0570;364BSP0070";Estadual;;SP-310;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0590;ENTR SP-318;ENTR SP-255 (ARARAQUARA);154,5;190,8;36,3;PLA;;"267BSP0590;364BSP0090";Estadual;;SP-310;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0610;ENTR SP-255 (ARARAQUARA);ENTR BR-364(B);190,8;206,3;15,5;PLA;;"267BSP0610;364BSP0110";Estadual;;SP-310;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0630;ENTR BR-364(B);ACESSO TABATINGA;206,3;247;40,7;PLA;;267BSP0630;Estadual;;SP-331;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0645;ACESSO TABATINGA;ENTR SP-304 (IBITINGA);247;264,8;17,8;PLA;;267BSP0645;Estadual;;SP-331;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0650;ENTR SP-304 (IBITINGA);ENTR SP-317;264,8;266,6;1,8;PLA;;267BSP0650;Estadual;;SP-331;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0655;ENTR SP-317;ENTR SP-304 (P/CAMBARATIBA);266,6;279;12,4;PLA;;267BSP0655;Estadual;;SP-331;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0670;ENTR SP-304 (P/CAMBARATIBA);ENTR SP-321 (IACANGA);279;300;21;PLA;;267BSP0670;Estadual;;SP-331;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0690;ENTR SP-321 (IACANGA);ENTR SP-300 (PIRAJUÍ);300;346,2;46,2;PLA;;267BSP0690;Estadual;;SP-331;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0710;ENTR SP-300 (PIRAJUÍ);ENTR SP-333 (P/GUARANTÃ);346,2;363,1;16,9;PLA;;267BSP0710;Estadual;;SP-300;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0730;ENTR SP-333 (P/GUARANTÃ);ACESSO LINS (I);363,1;391,4;28,3;PLA;;267BSP0730;Estadual;;SP-300;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0745;ACESSO LINS (I);ENTR BR-153/154;391,4;396,3;4,9;PLA;;267BSP0745;Estadual;;SP-300;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0750;ENTR BR-153/154;ENTR SP-425 (SANTÓPOLIS DO AGUAPEÍ);396,3;456,2;59,9;PLA;;267BSP0750;Federal;;;;Federal;PLA;
267;SP;Eixo Principal;267BSP0770;ENTR SP-425 (SANTÓPOLIS DO AGUAPEÍ);ACESSO RINÓPOLIS;456,2;479,7;23,5;PLA;;267BSP0770;Estadual;;SP-425;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0783;ACESSO RINÓPOLIS;ENTR SP-294 (PARAPUÃ);479,7;490,9;11,2;PLA;;267BSP0783;Estadual;;SP-425;PAV;Estadual;PLA;
267;SP;Eixo Principal;267BSP0790;ENTR SP-294 (PARAPUÃ);AMELIÓPOLIS;490,9;585,7;94,8;PLA;;267BSP0790;Federal;;;;Federal;PLA;
267;SP;Eixo Principal;267BSP0810;AMELIÓPOLIS;EMILIANÓPOLIS;585,7;613,5;27,8;PLA;;267BSP0810;Federal;;;;Federal;PLA;
267;SP;Eixo Principal;267BSP0830;EMILIANÓPOLIS;ENTR BR-158/374/SP--270/563 (PRESIDENTE WENCESLAU);613,5;669,3;55,8;PLA;;267BSP0830;Federal;;;;Federal;PLA;
267;SP;Eixo Principal;267BSP0850;ENTR BR-158/374/SP--270/563 (PRESIDENTE WENCESLAU);ENTR SP-634/270 (ACESSO CAIUÁ);669,3;684,8;15,5;PLA;;267BSP0850;Estadual;;SP-270;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0859;ENTR SP-634/270 (ACESSO CAIUÁ);ENTR AV. PRESIDENTE VARGAS (PRESIDENTE EPITÁCIO);684,8;702,9;18,1;PLA;;267BSP0859;Estadual;;SP-270;DUP;Estadual;PLA;
267;SP;Eixo Principal;267BSP0865;ACESSO PRESIDENTE EPITÁCIO;DIV SP/MS (INÍCIO TRAVESSIA RIO PARANÁ);702,9;705,2;2,3;PLA;;267BSP0865;Estadual;;SP-270;DUP;Estadual;PLA;
272;PR;Eixo Principal;272BPR0230;DIV SP/PR;ENTR PR-151 (SANTANA DO ITARARÉ);0;8,9;8,9;PLA;;272BPR0230;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0250;ENTR PR-151 (SANTANA DO ITARARÉ);ENTR PR-092(A);8,9;28;19,1;PLA;;272BPR0250;Estadual;;PR-272;LEN;Estadual;PLA;
272;PR;Eixo Principal;272BPR0260;ENTR PR-092(A);ENTR PR-424 (SIQUEIRA CAMPOS);28;35;7;PLA;;272BPR0260;Estadual;;PR-092;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0270;ENTR PR-424 (SIQUEIRA CAMPOS);ENTR PR-422 (TOMAZINA);35;54,3;19,3;PLA;;272BPR0270;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0280;ENTR PR-422 (TOMAZINA);ENTR PR-960 (P/JABOTI);54,3;70,9;16,6;PLA;;272BPR0280;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0285;ENTR PR-960 (P/JABOTI);INÍCIO PISTA DUPLA (JAPIRA);70,9;77,9;7;PLA;;272BPR0285;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0290;INÍCIO PISTA DUPLA (JAPIRA);FIM PISTA DUPLA (JAPIRA);77,9;78,5;0,6;PLA;;272BPR0290;Estadual;;PR-272;DUP;Estadual;PLA;
272;PR;Eixo Principal;272BPR0295;FIM PISTA DUPLA (JAPIRA);ENTR BR-153(A);78,5;83,1;4,6;PLA;;272BPR0295;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0298;ENTR BR-153(A);ACESSO IBAITÍ (JARDIM SÃO RAFAEL);83,1;86,1;3;PAV;;"153BPR1298;272BPR0298";Federal;;;;Federal;PAV;Ponta Grossa
272;PR;Eixo Principal;272BPR0300;ACESSO IBAITÍ (JARDIM SÃO RAFAEL);ACESSO II IBAITÍ (VILA SANTO ANTÔNIO);86,1;88,2;2,1;PAV;;"153BPR1300;272BPR0300";Federal;;;;Federal;PAV;Ponta Grossa
272;PR;Eixo Principal;272BPR0305;ACESSO II IBAITÍ (VILA SANTO ANTÔNIO);ENTR BR-153(B);88,2;90,5;2,3;PAV;;"153BPR1305;272BPR0305";Federal;;;;Federal;PAV;Ponta Grossa
272;PR;Eixo Principal;272BPR0310;ENTR BR-153(B);ENTR PR-435;90,5;92;1,5;PLA;;272BPR0310;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0320;ENTR PR-435;ENTR PR-160 (FIGUEIRA);92;116,6;24,6;PLA;;272BPR0320;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0330;ENTR PR-160 (FIGUEIRA);ENTR PR-090 (SAPOPEMA);116,6;131,6;15;PLA;;272BPR0330;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0350;ENTR PR-090 (SAPOPEMA);ENTR BR-376/PR-445 (P/MAUÁ DA SERRA);131,6;196,6;65;PLA;;272BPR0350;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0370;ENTR BR-376/PR-445 (P/MAUÁ DA SERRA);FAXINAL;196,6;213,7;17,1;PLA;;272BPR0370;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0390;FAXINAL;ENTR PR-451 (P/GRANDES RIOS);213,7;224,7;11;PLA;;272BPR0390;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0397;ENTR PR-451 (P/GRANDES RIOS);ENTR PR-453 (P/BORRAZÓPOLIS);224,7;236,4;11,7;PLA;;272BPR0397;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0405;ENTR PR-453 (P/BORRAZÓPOLIS);ENTR BR-466 (PORTO UBÁ);236,4;251,6;15,2;PLA;;272BPR0405;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0410;ENTR BR-466 (PORTO UBÁ);ENTR PR-082;251,6;282,6;31;PLA;;272BPR0410;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0430;ENTR PR-082;ENTR BR-369(A) (BARBOSA FERRAZ);282,6;307,6;25;PLA;;272BPR0430;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0440;ENTR BR-369(A) (BARBOSA FERRAZ);ENTR BR-158(A)/369(B) (ANEL VIÁRIO CAMPO MOURÃO);307,6;344,2;36,6;PLA;;"272BPR0440;369BPR0770";Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0445;ENTR BR-158(A)/369(B) (ANEL VIÁRIO CAMPO MOURÃO);ENTR BR-158(B);344,2;353,7;9,5;PAV;;"158BPR0875;272BPR0445";Convênio de Administração;;;;Federal;PAV;Campo Mourão
272;PR;Eixo Principal;272BPR0450;ENTR BR-158(B);ENTR PR-558 (P/ARARUNA);353,7;360,3;6,6;PLA;;272BPR0450;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0452;ENTR PR-558 (P/ARARUNA);ENTR BR-487(A);360,3;362,2;1,9;PLA;;272BPR0452;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0455;ENTR BR-487(A);AVENIDA PERIMETRAL TANCREDO NEVES;362,2;365,2;3;PAV;;"272BPR0455;487BPR0155";Federal;;;;Federal;PAV;Campo Mourão
272;PR;Eixo Principal;272BPR0458;AVENIDA PERIMETRAL TANCREDO NEVES;ENTR BR-487(B);365,2;365,4;0,2;DUP;;"272BPR0458;487BPR0158";Federal;;;;Federal;PAV;Campo Mourão
272;PR;Eixo Principal;272BPR0460;ENTR BR-487(B);CONJUNTO COHAPAR (FIM PISTA DUPLA);365,4;368,4;3;DUP;;272BPR0460;Federal;;;;Federal;PAV;Campo Mourão
272;PR;Eixo Principal;272BPR0470;CONJUNTO COHAPAR (FIM PISTA DUPLA);ENTR PR-468(A) (JANIÓPOLIS);368,4;408,7;40,3;PAV;;272BPR0470;Federal;;;;Federal;PAV;Campo Mourão
272;PR;Eixo Principal;272BPR0490;ENTR PR-468(A) (JANIÓPOLIS);ENTR PR-468(B);408,7;417,7;9;PAV;;272BPR0490;Federal;;;;Federal;PAV;Campo Mourão
272;PR;Eixo Principal;272BPR0500;ENTR PR-468(B);ENTR PR-180 (GOIO ERÊ);417,7;436,4;18,7;PAV;;272BPR0500;Federal;;;;Federal;PAV;Campo Mourão
272;PR;Eixo Principal;272BPR0510;ENTR PR-180 (GOIO ERÊ);ENTR PR-486;436,4;487,4;51;PLA;;272BPR0510;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0530;ENTR PR-486;ENTR PR-272/490 (IPORÃ);487,4;509,4;22;PLA;;272BPR0530;Federal;;;;Federal;PLA;
272;PR;Eixo Principal;272BPR0550;ENTR PR-272/490 (IPORÃ);ENTR PR-182 (FRANCISCO ALVES);509,4;525,5;16,1;PLA;;272BPR0550;Estadual;;PR-272;PAV;Estadual;PLA;
272;PR;Eixo Principal;272BPR0560;ENTR PR-182 (FRANCISCO ALVES);ENTR PR-496 (P/TERRA ROXA);525,5;552,5;27;PAV;;272BPR0560;Federal;;;;Federal;PAV;Foz do Iguaçú
272;PR;Eixo Principal;272BPR0565;ENTR PR-496 (P/TERRA ROXA);ENTR BR-163(A);552,5;567,2;14,7;PAV;;272BPR0565;Federal;;;;Federal;PAV;Foz do Iguaçú
272;PR;Eixo Principal;272BPR0568;ENTR BR-163(A);ENTR BR-163(B);567,2;568,1;0,9;PAV;;"163BPR0128;272BPR0568";Federal;;;;Federal;PAV;Foz do Iguaçú
272;PR;Eixo Principal;272BPR0570;ENTR BR-163(B);AV THOMAZ LUIZ ZEBALLOS (GUAÍRA);568,1;570,8;2,7;PAV;;272BPR0570;Federal;;;;Federal;PAV;Foz do Iguaçú
272;SP;Eixo Principal;272BSP0010;ENTR BR-116 (SÃO PAULO);ENTR SP-029 (COTIA);0;23;23;PLA;;272BSP0010;Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0030;ENTR SP-029 (COTIA);ENTR SP-250;23;35,4;12,4;PLA;;272BSP0030;Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0050;ENTR SP-250;ENTR SP-274 (MAILASQUI);35,4;44,4;9;PLA;;272BSP0050;Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0063;ENTR SP-274 (MAILASQUI);SÃO ROQUE;44,4;48,7;4,3;PLA;;272BSP0063;Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0070;SÃO ROQUE;ENTR SP-079(A) (SOROCABA);48,7;89,1;40,4;PLA;;272BSP0070;Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0090;ENTR SP-079(A) (SOROCABA);ENTR BR-478/SP-070(B)/264;89,1;92,2;3,1;PLA;;272BSP0090;Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0097;ENTR BR-478/SP-070(B)/264;ENTR SP-268 (P/ARAÇOIABA DA SERRA);92,2;105;12,8;PLA;;272BSP0097;Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0103;ENTR SP-268 (P/ARAÇOIABA DA SERRA);ENTR SP-141 (P/CAPELA DO ALTO);105;119,1;14,1;PLA;;272BSP0103;Estadual;;SP-270;PAV;Estadual;PLA;
272;SP;Eixo Principal;272BSP0110;ENTR SP-141 (P/CAPELA DO ALTO);ENTR BR-373(A) (ITAPETININGA);119,1;148,3;29,2;PLA;;272BSP0110;Estadual;;SP-270;PAV;Estadual;PLA;
272;SP;Eixo Principal;272BSP0130;ENTR BR-373(A) (ITAPETININGA);ENTR BR-373(B);148,3;159;10,7;PLA;;"272BSP0130;373BSP0130";Estadual;;SP-270;DUP;Estadual;PLA;
272;SP;Eixo Principal;272BSP0150;ENTR BR-373(B);ENTR SP-189;159;215,3;56,3;PLA;;272BSP0150;Federal;;;;Federal;PLA;
272;SP;Eixo Principal;272BSP0170;ENTR SP-189;ENTR SP-255;215,3;301,3;86;PLA;;272BSP0170;Federal;;;;Federal;PLA;
272;SP;Eixo Principal;272BSP0190;ENTR SP-255;ENTR SP-281(A) (ITAPORANGA);301,3;328,5;27,2;PLA;;272BSP0190;Estadual;;SP-255;PAV;Estadual;PLA;
272;SP;Eixo Principal;272BSP0210;ENTR SP-281(A) (ITAPORANGA);ENTR SP-281(B) (P/BARÃO DE ANTONINA);328,5;331,5;3;PLA;;272BSP0210;Estadual;;SP-281;PAV;Estadual;PLA;
272;SP;Eixo Principal;272BSP0220;ENTR SP-281(B) (P/BARÃO DE ANTONINA);DIV SP/PR *TRECHO MUNICIPAL*;331,5;336,9;5,4;PLA;;272BSP0220;Federal;;;;Federal;PLA;
277;PR;Acesso;277APR1005;ENTR BR-277 (PONTE S/ RIO EMBOGUAÇÚ);PORTO PARANAGUÁ;0;2,9;2,9;PAV;;277APR1005;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Acesso;277APR2005;ENTR BR-277;ENTR AV CURITIBA (FIM DA CONCESSÃO);0;1,5;1,5;DUP;;277APR2005;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Acesso;277APR2010;ENTR AV CURITIBA (FIM DA CONCESSÃO);PORTO DE PARANAGUÁ;1,5;8,1;6,6;DUP;;277APR2010;Federal;;;;Federal;PAV;Colombo
277;PR;Acesso;277APR3005;ENTR BR-116 (CONTORNO LESTE DE CURITIBA);ACESSO S J DOS PINHAIS (AV RUI BARBOSA);0;3,9;3,9;DUP;;277APR3005;Concessão Estadual;;;;Federal;PAV;Colombo
277;PR;Acesso;277APR3010;ACESSO S J DOS PINHAIS (AV RUI BARBOSA);ENTR BR-476 (CURITIBA);3,9;13,3;9,4;DUP;;277APR3010;Concessão Estadual;;;;Federal;PAV;Colombo
277;PR;Acesso;277APR4005;ACESSO OESTE DE CURITIBA;PONTE SOBRE O RIO BARIGUI;0;5,3;5,3;DUP;;277APR4005;Concessão Estadual;;;;Federal;PAV;Colombo
277;PR;Acesso;277APR4505;ENTR BR-277/PR-431 (I);ENTR BR-277/PR-431 (II) (FIM DO CONT DE CAMPO LARGO);0;1,6;1,6;PAV;;277APR4505;Concessão Estadual;;;;Federal;PAV;Colombo
277;PR;Acesso;277APR5005;ENTR BR-277 (KM 722,6)(ACESSO 2A PONTE RIO PARANÁ);ENTR BR-469(A);0;10,7;10,7;PLA;;"277APR5005;469BPR0010";Federal;;;;Federal;PLA;
277;PR;Acesso;277APR5010;ENTR BR-469(A);ENTR BR-469(B) (ACESSO À PONTE TANCREDO NEVES);10,7;12,5;1,8;PAV;;"277APR5010;469APR1005";Federal;;;;Federal;PAV;Foz do Iguaçú
277;PR;Acesso;277APR5015;ENTR BR-469(B) (ACESSO À PONTE TANCREDO NEVES);INÍCIO PONTE INTER BRA/PAR (2ª PONTE);12,5;15;2,5;PLA;;277APR5015;Federal;;;;Federal;PLA;
277;PR;Acesso;277APR5020;INÍCIO PONTE INTER BRA/PAR (2ª PONTE);FRONT BRASIL/PARAGUAI (2º PONTE INTER);15;15,8;0,8;TRV;;277APR5020;Federal;;;;Federal;N_PAV;Foz do Iguaçú
277;PR;Eixo Principal;277BPR0010;PONTE S/ RIO EMBOGUAÇU;ACESSO PARANAGUÁ;0;4,7;4,7;PAV;;277BPR0010;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0015;ACESSO PARANAGUÁ;ENTR PR-407;4,7;6,5;1,8;DUP;;277BPR0015;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0020;ENTR PR-407;ENTR PR-508 (P/MATINHOS);6,5;9,9;3,4;DUP;;277BPR0020;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0025;ENTR PR-508 (P/MATINHOS);ENTR BR-101/PR-408 (P/MORRETES);9,9;23,8;13,9;DUP;;277BPR0025;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0030;ENTR BR-101/PR-408 (P/MORRETES);ENTR PR-804 (ACESSO MORRETES);23,8;29;5,2;DUP;;277BPR0030;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0033;ENTR PR-804 (ACESSO MORRETES);ENTR BR-116(A) (CONTORNO LESTE CURITIBA);29;70,4;41,4;DUP;;277BPR0033;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0038;ENTR BR-116(A) (CONTORNO LESTE CURITIBA);ENTR BR-376(A);70,4;79,9;9,5;DUP;;"116BPR2760;277BPR0038";Concessão Federal;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0041;ENTR BR-376(A);ENTR BR-116(B);79,9;92,7;12,8;DUP;;"116BPR2770;277BPR0041;376BPR0470";Concessão Federal;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0051;ENTR BR-116(B);ENTR BR-476(B);92,7;93,6;0,9;DUP;;"277BPR0051;376BPR0460;476BPR0085";Federal;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0053;ENTR BR-476(B);ACESSO OESTE CURITIBA;93,6;107,3;13,7;DUP;;"277BPR0053;376BPR0455";Federal;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0055;ACESSO OESTE CURITIBA;ENTR BR-376 (INÍCIO CONT CAMPO LARGO);107,3;122,2;14,9;DUP;;"277BPR0055;376BPR0450";Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0058;ENTR BR-376 (INÍCIO CONT CAMPO LARGO);ENTR PR-510 (P/BATÉIAS);122,2;124,3;2,1;DUP;;"277BPR0058;376VPR1005";Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0060;ENTR PR-510 (P/BATÉIAS);ENTR PR-423;124,3;130,2;5,9;DUP;;"277BPR0060;376VPR1010";Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0065;ENTR PR-423;ACESSO FÁBRICA CIMENTO ITAMBÉ;130,2;134;3,8;PAV;;"277BPR0065;376VPR1015";Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0070;ACESSO FÁBRICA CIMENTO ITAMBÉ;ACESSO SANTA;134;140,5;6,5;PAV;;"277BPR0070;376VPR1020";Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0075;ACESSO SANTA;ENTR BR-376(B)/PR-082 (SÃO LUIS PURUNÃ);140,5;147,5;7;DUP;;"277BPR0075;376BPR0425";Concessão Estadual;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0080;ENTR BR-376(B)/PR-082 (SÃO LUIS PURUNÃ);ENTR PR-951 (ACESSO COLÔNIA WITMARSUN);147,5;153,9;6,4;PAV;;277BPR0080;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0085;ENTR PR-951 (ACESSO COLÔNIA WITMARSUN);ENTR PR-427;153,9;164,7;10,8;PAV;;277BPR0085;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0090;ENTR PR-427;ENTR PR-151(A) (P/PALMEIRA);164,7;176;11,3;PAV;;277BPR0090;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0110;ENTR PR-151(A) (P/PALMEIRA);ENTR PR-438;176;240,6;64,6;PAV;;277BPR0110;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0130;ENTR PR-438;ENTR BR-153 (P/IRATÍ);240,6;245,3;4,7;PAV;;277BPR0130;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0135;ENTR BR-153 (P/IRATÍ);ACESSO IRATÍ;245,3;249;3,7;PAV;;277BPR0135;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0140;ACESSO IRATÍ;PONTE S/ RIO PONTE ALTA;249;281,2;32,2;PAV;;277BPR0140;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0150;PONTE S/ RIO PONTE ALTA;ENTR PR-160 (P/PRUDENTÓPOLIS);281,2;285,7;4,5;PAV;;277BPR0150;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0160;ENTR PR-160 (P/PRUDENTÓPOLIS);ENTR BR-373(A)/PR-452 (RELÓGIO);285,7;303,8;18,1;PAV;;277BPR0160;Convênio de Administração;;;;Federal;PAV;Colombo
277;PR;Eixo Principal;277BPR0170;ENTR BR-373(A)/PR-452 (RELÓGIO);ENTR PR-364 (ACESSO VILA GUARÁ);303,8;327,2;23,4;PAV;;"277BPR0170;373BPR0400";Convênio de Administração;;;;Federal;PAV;Ponta Grossa
277;PR;Eixo Principal;277BPR0190;ENTR PR-364 (ACESSO VILA GUARÁ);ACESSO GUARAPUAVA;327,2;343,9;16,7;PAV;;"277BPR0190;373BPR0410";Convênio de Administração;;;;Federal;PAV;Ponta Grossa
277;PR;Eixo Principal;277BPR0205;ACESSO GUARAPUAVA;ENTR BR-466 (P/GUARAPUAVA);343,9;349,3;5,4;PAV;;"277BPR0205;373BPR0425";Convênio de Administração;;;;Federal;PAV;Ponta Grossa
277;PR;Eixo Principal;277BPR0210;ENTR BR-466 (P/GUARAPUAVA);ENTR PR-170;349,3;355;5,7;PAV;;"277BPR0210;373BPR0430";Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0215;ENTR PR-170;ENTR PR-364;355;373;18;PAV;;"277BPR0215;373BPR0435";Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0220;ENTR PR-364;ENTR BR-373(B) (TRÊS PINHEIROS);373;403,5;30,5;PAV;;"277BPR0220;373BPR0440";Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0230;ENTR BR-373(B) (TRÊS PINHEIROS);ACESSO CANTAGALO;403,5;426;22,5;PAV;;277BPR0230;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0235;ACESSO CANTAGALO;ACESSO VIRMOND;426;435;9;PAV;;277BPR0235;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0240;ACESSO VIRMOND;ENTR BR-158(A);435;455,1;20,1;PAV;;277BPR0240;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0245;ENTR BR-158(A);ENTR BR-158(B) (LARANJEIRAS DO SUL);455,1;457,9;2,8;PAV;;"158BPR0927;277BPR0245";Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0250;ENTR BR-158(B) (LARANJEIRAS DO SUL);ENTR PR-473;457,9;480,1;22,2;PAV;;277BPR0250;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0270;ENTR PR-473;ACESSO GUARANIAÇU;480,1;521,3;41,2;PAV;;277BPR0270;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0280;ACESSO GUARANIAÇU;ENTR PR-471(A) (MATO QUEIMADO);521,3;531,9;10,6;PAV;;277BPR0280;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0285;ENTR PR-471(A) (MATO QUEIMADO);ENTR PR-471(B);531,9;552,1;20,2;PAV;;277BPR0285;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0290;ENTR PR-471(B);ACESSO SÃO JOÃO DO OESTE;552,1;575;22,9;PAV;;277BPR0290;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0295;ACESSO SÃO JOÃO DO OESTE;ENTR PR-180;575;583,1;8,1;PAV;;277BPR0295;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0300;ENTR PR-180;ENTR BR-369/467 (CASCAVEL - TREVO DAS CATARATAS);583,1;586,9;3,8;DUP;;277BPR0300;Convênio de Administração;;;;Federal;PAV;Pato Branco
277;PR;Eixo Principal;277BPR0305;ENTR BR-369/467 (CASCAVEL - TREVO DAS CATARATAS);VIADUTO TANCREDO NEVES;586,9;597,1;10,2;PAV;;277BPR0305;Convênio de Administração;;;;Federal;PAV;Foz do Iguaçú
277;PR;Eixo Principal;277BPR0307;VIADUTO TANCREDO NEVES;ENTR BR-163;597,1;604,1;7;DUP;;277BPR0307;Convênio de Administração;;;;Federal;PAV;Foz do Iguaçú
277;PR;Eixo Principal;277BPR0310;ENTR BR-163;FIM DA PISTA DUPLA;604,1;605,1;1;DUP;;277BPR0310;Convênio de Administração;;;;Federal;PAV;Foz do Iguaçú
